ID_START,ID_NAME,CONSUMPTION_SEGMENT_CODE,CONSUMPTION_SEGMENT_NAME,Category1,Category2,COICOP5_NAME,COICOP4_NAME,COICOP3_NAME,COICOP2_NAME,WEIGHT_SIZE,AVERAGE_PRICE
198702,Indigestion tablets,520202,Indigestion tablets,Health,Personal health,Pharmaceutical products,Pharmaceutical products,"Medical products, appliances and equipment",Health,per pack of 16 - 24,4.43
198702,Toothpaste,520209,Toothpaste,Health,Personal hygiene and wellness,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,each,2.74
198702,Tissues - box,520213,Tissues - box,Health,Personal hygiene and wellness,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,each,1.57
198702,Facial moisturiser or day cream,520215,Facial moisturiser or day cream,Health,Personal hygiene and wellness,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,each (50 - 150ml),34.15
198702,Deodorant or antiperspirant,520216,Deodorant or antiperspirant,Health,Personal hygiene and wellness,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,each (50 - 250ml),2.93
198802,Disposable nappies,520219,Disposable nappies,Health,Babies,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,per pack of 20 - 60,7.12
199202,Multivitamins - tablets or capsules,520222,Multivitamins - tablets or capsules,Health,Personal health,Pharmaceutical products,Pharmaceutical products,"Medical products, appliances and equipment",Health,per pack,8.12
199302,Mascara,520223,Mascara,Health,Personal hygiene and wellness,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,each,13.23
199602,Shampoo,520226,Shampoo,Health,Personal hygiene and wellness,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,per bottle (250 - 400ml),5.16
199702,Pain relief - tablets or capsules,520227,Pain relief - tablets or capsules,Health,Personal health,Pharmaceutical products,Pharmaceutical products,"Medical products, appliances and equipment",Health,per pack of 16 - 24,2.79
199702,Plasters,520228,Plasters,Health,Personal health,Other medical products n.e.c.,Other medical and therapeutic equipment,"Medical products, appliances and equipment",Health,per pack of 20 - 40,2.57
199902,Condoms,520230,Condoms,Health,Personal health,Pregnancy tests and mechanical contraceptive devices,Other medical and therapeutic equipment,"Medical products, appliances and equipment",Health,per pack of 3 - 14,8.9
200102,Fragrance (men's or women's) - any brand,520234,Fragrance (men's or women's) - any brand,Health,Personal hygiene and wellness,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,per bottle,58
200102,Sunscreen - SPF 15+,520235,Sunscreen - SPF 15+,Health,Personal health,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,per bottle,10.46
200202,Hair colourant - permanent,520236,Hair colourant - permanent,Health,Personal hygiene and wellness,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,each (60 - 140ml),7.94
200302,Hair gel,520237,Hair gel,Health,Personal hygiene and wellness,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,each (150 - 200ml),4.24
200302,Shower gel,520238,Shower gel,Health,Personal hygiene and wellness,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,per bottle (150 - 250ml),2.12
200501,Razor blades - cartridge,520241,Razor blades - cartridge,Health,Personal hygiene and wellness,Non-electrical appliances,Appliances and products for personal care,Personal care,Miscellaneous goods and services,per pack of 3 - 8,13.23
200602,Cold and flu medicine - powder sachets,520242,Cold and flu medicine - powder sachets,Health,Personal health,Pharmaceutical products,Pharmaceutical products,"Medical products, appliances and equipment",Health,per pack of 10,5.73
200602,Foundation - liquid,520243,Foundation - liquid,Health,Personal hygiene and wellness,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,each (30 - 35ml),14.94
200702,Manual toothbrush,520244,Manual toothbrush,Health,Personal hygiene and wellness,Non-electrical appliances,Appliances and products for personal care,Personal care,Miscellaneous goods and services,each,2.02
201002,Allergy tablets - antihistamine,520245,Allergy tablets - antihistamine,Health,Personal health,Pharmaceutical products,Pharmaceutical products,"Medical products, appliances and equipment",Health,per pack of 7 - 14,4.49
201002,Lip gloss,520246,Lip gloss,Health,Personal hygiene and wellness,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,each,10.95
201002,Soap/hand wash - liquid,520247,Soap/hand wash - liquid,Health,Personal hygiene and wellness,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,per bottle (200 - 300ml),1.79
201102,Hair conditioner,520248,Hair conditioner,Health,Personal hygiene and wellness,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,per bottle (200 - 400ml),4.23
201202,Baby wipes,520249,Baby wipes,Health,Babies,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,per pack of 50 - 85,1.39
201602,Nail varnish,520250,Nail varnish,Health,Personal hygiene and wellness,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,per bottle (6 - 14ml),8.58
201702,Cough liquid,520251,Cough liquid,Health,Personal health,Pharmaceutical products,Pharmaceutical products,"Medical products, appliances and equipment",Health,per bottle (150 - 200ml),6.25
201802,Body lotion,520252,Body lotion,Health,Personal hygiene and wellness,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,per bottle (200 - 400ml),8.45
202002,"Self-tanning product (e.g. lotion, foam, mousse)",520253,"Self-tanning product (e.g. lotion, foam, mousse)",Health,Personal hygiene and wellness,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,each,14.92
202302,Mouthwash,520255,Mouthwash,Health,Personal hygiene and wellness,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,per bottle (300 - 600ml),3.6
202302,Sanitary towels,520256,Sanitary towels,Health,Personal hygiene and wellness,"Articles for personal hygiene and wellness, esoteric products and beauty products",Appliances and products for personal care,Personal care,Miscellaneous goods and services,per pack of 10 - 20,1.94
198702,Men's haircut,520301,Men's haircut,Services,Hairdressing,Hairdressing for men and children,Hairdressing and personal grooming establishments,Personal care,Miscellaneous goods and services,per service,20.69
198702,Women's haircut and blow-dry,520303,Women's haircut and blow-dry,Services,Hairdressing,Hairdressing for women,Hairdressing and personal grooming establishments,Personal care,Miscellaneous goods and services,per service,47.3
199402,Women's hair highlighting,520311,Women's hair highlighting,Services,Hairdressing,Hairdressing for women,Hairdressing and personal grooming establishments,Personal care,Miscellaneous goods and services,per service,95.97
199802,Physiotherapy (private),520313,Physiotherapy (private),Services,Health,Other paramedical services,Medical services and paramedical services,Out-patient services,Health,per session,62.68
200202,Residential home care fees,520324,Residential home care fees,Services,Care,Retirement homes for elderly persons and residences for disabled persons,Social protection,Social protection,Miscellaneous goods and services,per week,1340.1
200202,Nursing home care fees,520325,Nursing home care fees,Services,Care,Hospital services,Hospital services,Hospital services,Health,per week,1562.48
200302,Dental examination (private),520326,Dental examination (private),Services,Health,Dental services,Dental services,Out-patient services,Health,per service,61.29
200402,Manicure appointment,520331,Manicure appointment,Services,Health,Personal grooming treatments,Hairdressing and personal grooming establishments,Personal care,Miscellaneous goods and services,per service,25.49
200501,Chiropractor treatment (private),520332,Chiropractor treatment (private),Services,Health,Other paramedical services,Medical services and paramedical services,Out-patient services,Health,per session,67.3
202302,Electric bike (adult),610115,Electric bike (adult),Transport,Travel equipment,Motor cycles,Motor cycles and bicycles,Purchase of vehicles,Transport,each,2265.2
198702,Car tyre,610204,Car tyre,Transport,Spare parts,Tyres,Spare parts and accessories,Operation of personal transport equipment,Transport,each,97.61
199302,Wiper blades,610221,Wiper blades,Transport,Spare parts,Spare parts for personal transport equipment,Spare parts and accessories,Operation of personal transport equipment,Transport,each,11.66
199902,Car MOT test fee,610227,Car MOT test fee,Transport,Services,"Driving lessons, tests, licences and road worthiness tests",Other services in respect of personal transport equipment,Operation of personal transport equipment,Transport,per service,47.7
200402,Car service - local garage,610231,Car service - local garage,Transport,Services,Maintenance and repair of personal transport equipment,Maintenance and repairs,Operation of personal transport equipment,Transport,per service,222.55
200402,Car service - main dealer,610232,Car service - main dealer,Transport,Services,Maintenance and repair of personal transport equipment,Maintenance and repairs,Operation of personal transport equipment,Transport,per service,352.64
200602,Car repair labour - main dealer,610235,Car repair labour - main dealer,Transport,Services,Maintenance and repair of personal transport equipment,Maintenance and repairs,Operation of personal transport equipment,Transport,per hour,159.72
200602,Car repair labour - local garage,610236,Car repair labour - local garage,Transport,Services,Maintenance and repair of personal transport equipment,Maintenance and repairs,Operation of personal transport equipment,Transport,per hour,81.5
201302,Car bulb - 12 volt,610237,Car bulb - 12 volt,Transport,Spare parts,Spare parts for personal transport equipment,Spare parts and accessories,Operation of personal transport equipment,Transport,each,6.22
201402,Car wash - hand or automatic,610238,Car wash - hand or automatic,Transport,Services,Maintenance and repair of personal transport equipment,Maintenance and repairs,Operation of personal transport equipment,Transport,per service,8.78
201902,Wheel alignment,610241,Wheel alignment,Transport,Services,Maintenance and repair of personal transport equipment,Maintenance and repairs,Operation of personal transport equipment,Transport,per service,65.37
202202,Exhaust fitting,610242,Exhaust fitting,Transport,Services,Maintenance and repair of personal transport equipment,Maintenance and repairs,Operation of personal transport equipment,Transport,per service,253.95
202602,Dashboard camera,610243,Dashboard camera,Transport,Travel equipment,Spare parts for personal transport equipment,Spare parts and accessories,Operation of personal transport equipment,Transport,each,93.57
198702,Engine oil - multigrade,610303,Engine oil - multigrade,Transport,Spare parts,Lubricants,Fuels and lubricants,Operation of personal transport equipment,Transport,per litre,15.33
198702,"Van hire - self-drive, transit type",620303,"Van hire - self-drive, transit type",Transport,Vehicle hire,"Hire of garages, parking spaces and personal transport equipment",Other services in respect of personal transport equipment,Operation of personal transport equipment,Transport,"per day, incl. VAT",80.16
198702,Pushchair or stroller,620304,Pushchair or stroller,Transport,Travel equipment,Articles for babies,Other personal effects,Personal effects (nec),Miscellaneous goods and services,each,269.99
199302,Car hire - self-drive,620307,Car hire - self-drive,Transport,Vehicle hire,"Hire of garages, parking spaces and personal transport equipment",Other services in respect of personal transport equipment,Operation of personal transport equipment,Transport,"per day, incl. VAT",65.29
199502,Private hire vehicle fare,620308,Private hire vehicle fare,Transport,Services,Passenger transport by taxi and hired car with driver,Passenger transport by road,Transport services,Transport,per 2 miles,11.23
200402,Car park charges,620315,Car park charges,Transport,Services,Toll facilities and parking meters,Other services in respect of personal transport equipment,Operation of personal transport equipment,Transport,per 2 hours,4.04
200501,Children's bike - no gears,620317,Children's bike - no gears,Transport,Travel equipment,Bicycles,Motor cycles and bicycles,Purchase of vehicles,Transport,each,225.13
200501,Adult bike,620318,Adult bike,Transport,Travel equipment,Bicycles,Motor cycles and bicycles,Purchase of vehicles,Transport,each,697.8
201702,Cycle helmet (ages 12+),620319,Cycle helmet (ages 12+),Transport,Travel equipment,Other articles of clothing,Other clothing and clothing accessories,Clothing,Clothing and footwear,each,45.89
202202,Children's car seat,620321,Children's car seat,Transport,Travel equipment,Articles for babies,Other personal effects,Personal effects (nec),Miscellaneous goods and services,each,208.35
200702,Radio - digital (DAB),630138,Radio - digital (DAB),Recreation and culture,Audio and visual equipment,"Equipment for the reception, recording and reproduction of sound",Reception and reproduction of sound and pictures,Audio-visual equipment and related products,Recreation and culture,each,109.72
201502,Headphones or earphones,630156,Headphones or earphones,Recreation and culture,Audio and visual equipment,"Other equipment for the reception, recording and reproduction of sound and picture",Reception and reproduction of sound and pictures,Audio-visual equipment and related products,Recreation and culture,each,49.66
201802,Television - small,630159,Television - small,Recreation and culture,Audio and visual equipment,"Equipment for the reception, recording and reproduction of sound and vision",Reception and reproduction of sound and pictures,Audio-visual equipment and related products,Recreation and culture,each (39 inches or smaller),212.51
201802,Television - large,630160,Television - large,Recreation and culture,Audio and visual equipment,"Equipment for the reception, recording and reproduction of sound and vision",Reception and reproduction of sound and pictures,Audio-visual equipment and related products,Recreation and culture,each (40 inches or larger),535.63
201902,Portable speaker,630162,Portable speaker,Recreation and culture,Audio and visual equipment,"Equipment for the reception, recording and reproduction of sound",Reception and reproduction of sound and pictures,Audio-visual equipment and related products,Recreation and culture,each,99.32
202002,DVD/Blu-ray player,630164,DVD/Blu-ray player,Recreation and culture,Audio and visual equipment,"Equipment for the reception, recording and reproduction of sound and vision",Reception and reproduction of sound and pictures,Audio-visual equipment and related products,Recreation and culture,each,126.29
202302,Soundbar,630166,Soundbar,Recreation and culture,Audio and visual equipment,"Equipment for the reception, recording and reproduction of sound",Reception and reproduction of sound and pictures,Audio-visual equipment and related products,Recreation and culture,each,370.52
202302,Printer,630167,Printer,Household items,Electrical,Accessories for information processing equipment,Data processing equipment,Audio-visual equipment and related products,Recreation and culture,each,129.61
202502,VR headset,630168,VR headset,Recreation and culture,Audio and visual equipment,Accessories for information processing equipment,Data processing equipment,Audio-visual equipment and related products,Recreation and culture,each,932.13
200501,Recordable CD,630226,Recordable CD,Recreation and culture,Music and video,Unrecorded recording media,Recording media,Audio-visual equipment and related products,Recreation and culture,per CD,0.51
200702,DVD film (bestseller),630228,DVD film (bestseller),Recreation and culture,Music and video,Pre-recorded recording media,Recording media,Audio-visual equipment and related products,Recreation and culture,each,9.62
200802,CD album (bestseller),630230,CD album (bestseller),Recreation and culture,Music and video,Pre-recorded recording media,Recording media,Audio-visual equipment and related products,Recreation and culture,each,12.81
201002,Blu-ray disc film (bestseller),630233,Blu-ray disc film (bestseller),Recreation and culture,Music and video,Pre-recorded recording media,Recording media,Audio-visual equipment and related products,Recreation and culture,each,14.98
198702,Board game,630309,Board game,Recreation and culture,"Games, toys and hobbies",Games and hobbies,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,each,18.38
198702,Children's plastic doll,630312,Children's plastic doll,Recreation and culture,Children's toys,Toys and celebration articles,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,each,13.66
198702,Model vehicle toy,630313,Model vehicle toy,Recreation and culture,"Games, toys and hobbies",Toys and celebration articles,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,each,5.16
198702,Construction toy,630314,Construction toy,Recreation and culture,Children's toys,Toys and celebration articles,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,each,18.56
198802,Sleeping bag (adult),630317,Sleeping bag (adult),Recreation and culture,"Games, toys and hobbies",Equipment for camping and open-air recreation,Equipment for sport and open-air recreation,"Other recreational items, gardens and pets",Recreation and culture,each,64.63
200102,Soft toy (e.g. teddy bear),630332,Soft toy (e.g. teddy bear),Recreation and culture,Children's toys,Toys and celebration articles,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,each,13.24
200202,Football - size 5,630336,Football - size 5,Recreation and culture,"Games, toys and hobbies",Equipment for sport,Equipment for sport and open-air recreation,"Other recreational items, gardens and pets",Recreation and culture,each,16.72
200402,Fishing rod - carbon fibre,630340,Fishing rod - carbon fibre,Recreation and culture,Sports and sport equipment,Equipment for sport,Equipment for sport and open-air recreation,"Other recreational items, gardens and pets",Recreation and culture,each,99.27
200402,Preschool activity toy,630341,Preschool activity toy,Recreation and culture,Children's toys,Toys and celebration articles,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,each,13.43
200402,Acoustic guitar (beginner),630342,Acoustic guitar (beginner),Recreation and culture,"Games, toys and hobbies",Musical instruments,Major durables for in/outdoor recreation,Other major durables for recreation and culture,Recreation and culture,each,127.48
200402,Men's football boots,630343,Men's football boots,Recreation and culture,Sports and sport equipment,Equipment for sport,Equipment for sport and open-air recreation,"Other recreational items, gardens and pets",Recreation and culture,per pair,78.02
200402,Golf balls,630345,Golf balls,Recreation and culture,Sports and sport equipment,Equipment for sport,Equipment for sport and open-air recreation,"Other recreational items, gardens and pets",Recreation and culture,per ball,2.35
200501,Baby doll,630347,Baby doll,Recreation and culture,Children's toys,Toys and celebration articles,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,each,19.5
200602,Tennis or squash racket,630357,Tennis or squash racket,Recreation and culture,Sports and sport equipment,Equipment for sport,Equipment for sport and open-air recreation,"Other recreational items, gardens and pets",Recreation and culture,each,80.93
200802,Photo printing or digital development,630359,Photo printing or digital development,Recreation and culture,"Games, toys and hobbies",Photographic services,Cultural services,Recreational and cultural services,Recreation and culture,per print,0.99
201102,Children's craft kit (ages 5+),630365,Children's craft kit (ages 5+),Recreation and culture,Children's toys,Toys and celebration articles,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,each,10.73
201302,Educational electronic toy,630368,Educational electronic toy,Recreation and culture,Children's toys,Toys and celebration articles,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,each,20.2
201702,Jigsaw,630373,Jigsaw,Recreation and culture,"Games, toys and hobbies",Toys and celebration articles,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,each (minimum 100 pieces),11.85
201702,Children's scooter (ages 5+),630374,Children's scooter (ages 5+),Recreation and culture,Children's toys,Toys and celebration articles,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,each,44.95
201802,Sit and ride toy,630376,Sit and ride toy,Recreation and culture,Children's toys,Toys and celebration articles,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,each,44.96
202102,Hand weights (e.g. dumbbells),630381,Hand weights (e.g. dumbbells),Recreation and culture,Sports and sport equipment,Equipment for sport,Equipment for sport and open-air recreation,"Other recreational items, gardens and pets",Recreation and culture,each,21.95
202202,Craft kit (adult),630382,Craft kit (adult),Recreation and culture,"Games, toys and hobbies",Games and hobbies,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,each,14.82
202402,SD card,630384,SD card,Household items,Electrical,Other recording media,Recording media,Audio-visual equipment and related products,Recreation and culture,each,16.38
202402,USB stick,630385,USB stick,Household items,Electrical,Other recording media,Recording media,Audio-visual equipment and related products,Recreation and culture,each,15.46
202402,Card game,630386,Card game,Recreation and culture,"Games, toys and hobbies",Games and hobbies,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,each,9.42
202502,Exercise mat,630387,Exercise mat,Recreation and culture,"Games, toys and hobbies",Equipment for sport,Equipment for sport and open-air recreation,"Other recreational items, gardens and pets",Recreation and culture,each (minimum length 170cm),22.94
199702,Non-fiction book - hardcover (bestselling),630425,Non-fiction book - hardcover (bestselling),Recreation and culture,Books,Other non-fiction books,Books,"Books, newspapers and stationery",Recreation and culture,each,15.52
199702,Non-fiction book - paperback (bestselling),630426,Non-fiction book - paperback (bestselling),Recreation and culture,Books,Other non-fiction books,Books,"Books, newspapers and stationery",Recreation and culture,each,11.01
200602,Children's illustrated book (under 5s),630434,Children's illustrated book (under 5s),Recreation and culture,Books,Fiction books,Books,"Books, newspapers and stationery",Recreation and culture,each,6.83
201102,Fiction book - hardcover (bestselling),630435,Fiction book - hardcover (bestselling),Recreation and culture,Books,Fiction books,Books,"Books, newspapers and stationery",Recreation and culture,each,13.15
201202,Teen fiction book,630437,Teen fiction book,Recreation and culture,Books,Fiction books,Books,"Books, newspapers and stationery",Recreation and culture,each,8.53
201602,Fiction book - paperback (bestselling),630439,Fiction book - paperback (bestselling),Recreation and culture,Books,Fiction books,Books,"Books, newspapers and stationery",Recreation and culture,each,8.29
201902,Children's fiction book (ages 6-12),630440,Children's fiction book (ages 6-12),Recreation and culture,Books,Fiction books,Books,"Books, newspapers and stationery",Recreation and culture,each,7.48
198702,Garden spade,630505,Garden spade,Recreation and culture,Gardening,Non-motorised small tools,Small tools and miscellaneous accessories,Tools and equipment for house and garden,"Furnishings, household equipment and maintenance",each,27.11
198902,House plant,630507,House plant,Recreation and culture,Gardening,Plants and flowers,"Gardens, plants and flowers","Other recreational items, gardens and pets",Recreation and culture,each,10.29
198902,Potting compost,630510,Potting compost,Recreation and culture,Gardening,Garden products,"Gardens, plants and flowers","Other recreational items, gardens and pets",Recreation and culture,per pack,7.45
200102,Cut flower - carnation stem,630518,Cut flower - carnation stem,Recreation and culture,Gardening,Plants and flowers,"Gardens, plants and flowers","Other recreational items, gardens and pets",Recreation and culture,per stem,0.64
200102,Potted shrub,630519,Potted shrub,Recreation and culture,Gardening,Plants and flowers,"Gardens, plants and flowers","Other recreational items, gardens and pets",Recreation and culture,each,10.98
201402,Plant food - solid or liquid,630525,Plant food - solid or liquid,Recreation and culture,Gardening,Garden products,"Gardens, plants and flowers","Other recreational items, gardens and pets",Recreation and culture,per pack (500g - 1.5kg / 800ml - 2 litres),5.72
201902,Plant seeds,630526,Plant seeds,Recreation and culture,Gardening,Plants and flowers,"Gardens, plants and flowers","Other recreational items, gardens and pets",Recreation and culture,per pack,2.74
198702,Theatre ticket (adult),640212,Theatre ticket (adult),Recreation and culture,Activity,"Cinemas, theatres, concerts",Cultural services,Recreational and cultural services,Recreation and culture,each,37.18
199302,Swimming pool admission,640219,Swimming pool admission,Recreation and culture,Sports and sport equipment,Recreational and sporting services - Participation,Recreational and sporting services,Recreational and cultural services,Recreation and culture,"per session, adult, off-peak",6.4
199602,Exercise class - leisure centre,640222,Exercise class - leisure centre,Recreation and culture,Sports and sport equipment,Recreational and sporting services - Participation,Recreational and sporting services,Recreational and cultural services,Recreation and culture,per session,8.94
200002,Ten-pin bowling,640224,Ten-pin bowling,Recreation and culture,Sports and sport equipment,Recreational and sporting services - Participation,Recreational and sporting services,Recreational and cultural services,Recreation and culture,per game,8.04
200102,Gym membership - annual fee (private),640226,Gym membership - annual fee (private),Recreation and culture,Sports and sport equipment,Recreational and sporting services - Participation,Recreational and sporting services,Recreational and cultural services,Recreation and culture,per year,546.77
201802,Soft play session,640243,Soft play session,Recreation and culture,Sports and sport equipment,Recreational and sporting services - Participation,Recreational and sporting services,Recreational and cultural services,Recreation and culture,per session,8.7
202202,Climbing wall session,640244,Climbing wall session,Recreation and culture,Sports and sport equipment,Recreational and sporting services - Participation,Recreational and sporting services,Recreational and cultural services,Recreation and culture,per session,14.53
202502,"Skimmed or semi-skimmed milk of cows, delivered",CP0114298,"Skimmed or semi-skimmed milk of cows, delivered",Groceries,Dairy,Fresh low fat milk,"Milk, cheese and eggs",Food,Food and non-alcoholic beverages,,
200702,On-board catering,220123,On-board catering,Food and drink establishments,"Restaurants, cafes and pubs",Fast food and take away food services,"Restaurants, cafes and the like",Catering services,Restaurants and hotels,,
200002,Staff restaurant snack (e.g. jacket potato),220208,Staff restaurant snack (e.g. jacket potato),Food and drink establishments,"Restaurants, cafes and pubs",Canteens,Canteens,Catering services,Restaurants and hotels,,
201402,Staff restaurant meal - main course,220214,Staff restaurant meal - main course,Food and drink establishments,"Restaurants, cafes and pubs",Canteens,Canteens,Catering services,Restaurants and hotels,,
202502,"Vaping products and refills, liquids",CP0230903,"Vaping products and refills, liquids",Tobacco,Other tobacco products,Other tobacco products,Tobacco,Tobacco,Alcoholic beverages and tobacco,,
198601,Local authority rent (England & Wales),410104,Local authority rent (England & Wales),Services,Other,Actual rentals paid by tenants,Actual rentals paid by tenants,Actual rentals for housing,"Housing, water, electricity, gas and other fuels",,
198702,Local authority rent (Scotland),410105,Local authority rent (Scotland),Services,Other,Actual rentals paid by tenants,Actual rentals paid by tenants,Actual rentals for housing,"Housing, water, electricity, gas and other fuels",,
198601,Local authority rent (Northern Ireland),410106,Local authority rent (Northern Ireland),Services,Other,Actual rentals paid by tenants,Actual rentals paid by tenants,Actual rentals for housing,"Housing, water, electricity, gas and other fuels",,
200002,University accommodation fees,410107,University accommodation fees,Recreation and culture,Other,Accommodation services of other establishments,Accommodation services,Accommodation services,Restaurants and hotels,,
200202,RSL rents,410108,RSL rents,Services,Other,Actual rentals paid by tenants,Actual rentals paid by tenants,Actual rentals for housing,"Housing, water, electricity, gas and other fuels",,
202402,Imputed rents - England,410116,Imputed rents - England,Services,Other,Imputed rentals of owner-occupiers,Owner occupiers' housing costs,Owner occupiers' housing costs,"Housing, water, electricity, gas and other fuels",,
202402,Imputed rents - Wales,410117,Imputed rents - Wales,Services,Other,Imputed rentals of owner-occupiers,Owner occupiers' housing costs,Owner occupiers' housing costs,"Housing, water, electricity, gas and other fuels",,
202402,Imputed rents - Scotland,410118,Imputed rents - Scotland,Services,Other,Imputed rentals of owner-occupiers,Owner occupiers' housing costs,Owner occupiers' housing costs,"Housing, water, electricity, gas and other fuels",,
202502,Imputed rents - Northern Ireland,410120,Imputed rents - Northern Ireland,Services,Other,Imputed rentals of owner-occupiers,Owner occupiers' housing costs,Owner occupiers' housing costs,"Housing, water, electricity, gas and other fuels",,
202502,Private rented property,410121,Private rented property,Services,Other,Actual rentals paid by tenants,Actual rentals paid by tenants,Actual rentals for housing,"Housing, water, electricity, gas and other fuels",,
198702,Mortgage interest payments,410201,Mortgage interest payments,Services,Other,RPI only items,RPI only items,RPI only items,RPI only items,,
198702,Council Tax (Great Britain),410301,Council Tax (Great Britain),Services,Other,Council tax and other rates,Council tax and other rates,Council tax and other rates,"Housing, water, electricity, gas and other fuels",,
198702,Rates (Northern Ireland),410302,Rates (Northern Ireland),Services,Other,Council tax and other rates,Council tax and other rates,Council tax and other rates,"Housing, water, electricity, gas and other fuels",,
198702,Water and sewerage charges - England and Wales,410401,Water and sewerage charges - England and Wales,Services,Maintenance and repair,Sewerage collection,Sewerage collection,Water supply and miscellaneous services for the dwelling,"Housing, water, electricity, gas and other fuels",,
198702,Water charges - England and Wales,410402,Water charges - England and Wales,Services,Maintenance and repair,Water supply,Water supply,Water supply and miscellaneous services for the dwelling,"Housing, water, electricity, gas and other fuels",,
198702,Water charges - Scotland,410403,Water charges - Scotland,Services,Maintenance and repair,Water supply,Water supply,Water supply and miscellaneous services for the dwelling,"Housing, water, electricity, gas and other fuels",,
200102,Water and sewerage charges - Scotland,410405,Water and sewerage charges - Scotland,Services,Maintenance and repair,Sewerage collection,Sewerage collection,Water supply and miscellaneous services for the dwelling,"Housing, water, electricity, gas and other fuels",,
201602,Paint gloss or emulsion,410639,Paint gloss or emulsion,Household items,Maintenance and repair,Materials for the maintenance and repair of the dwelling,Materials for maintenance and repair,Regular maintenance and repair of the dwelling,"Housing, water, electricity, gas and other fuels",,
198702,Dwelling Insurance,410701,Dwelling Insurance,Services,Other,RPI only items,RPI only items,RPI only items,RPI only items,,
198902,Ground rent,410703,Ground rent,Services,Other,RPI only items,RPI only items,RPI only items,RPI only items,,
199502,House depreciation,410801,House depreciation,Services,Other,RPI only items,RPI only items,RPI only items,RPI only items,,
198702,Electricity tariff - variable,420201,Electricity tariff - variable,Services,Other,Electricity,Electricity,"Electricity, gas and other fuels","Housing, water, electricity, gas and other fuels",,
202502,Electricity tariff - fixed,420202,Electricity tariff - fixed,Services,Other,Electricity,Electricity,"Electricity, gas and other fuels","Housing, water, electricity, gas and other fuels",,
198702,Gas tariff - variable,420301,Gas tariff - variable,Services,Other,Natural gas and town gas,Gas,"Electricity, gas and other fuels","Housing, water, electricity, gas and other fuels",,
202502,Gas tariff - fixed,420302,Gas tariff - fixed,Services,Other,Natural gas and town gas,Gas,"Electricity, gas and other fuels","Housing, water, electricity, gas and other fuels",,
